FROM,TO,Com_Biz,Com_Jtw,Com_Non,Cor_Biz,Cor_Jtw,Cor_Non,Exp_Biz,Exp_Jtw,Exp_Non
KingstonNYHudsonNY,NewCastleDECecilMDSalemNJ,0,0,0,344.105983098506,0.110850209712694,138.545736372412,9.32954867194546,0.000426543907449028,2.98323198158847
KingstonNYHudsonNY,NewHavenMilfordCTLitchfieldCT,0,0,0,2620.68944106475,2522.72133301801,8959.76538868781,47.0239408200841,2.83847544684872,61.3169257335614
KingstonNYHudsonNY,NewYorkCityNYWestchesterNYLongIsland,0,0,0,33849.3171508633,27488.2600602997,202090.720785283,10804.0784976399,198.01876899287,18561.1015190371
KingstonNYHudsonNY,NewarkNJNorthernNewJersey,0,0,0,30304.3329037674,17606.2667217277,101475.066459427,3073.66261346293,43.4051800223183,3266.65096082553
KingstonNYHudsonNY,NorwichNewLondonCTWindhamCT,0,0,0,395.3132996563,46.0691926680206,638.828228163791,2.0042179770492,0.0670928125502224,2.42612441579689
KingstonNYHudsonNY,PhiladelphiaMetroReadingPA,0,0,0,166.106627492807,0.121879983614428,62.5958223226502,1.68945346335436,0.000554630242449137,0.655417199121685
KingstonNYHudsonNY,PoughkeepsieNewburgMiddletownNY,0,0,0,363.803266832127,467.074121969564,925.926146911072,18.4165333439664,0.85945001806194,31.2518670925052
KingstonNYHudsonNY,ProvidenceNewBedfordFallRiverRIMA,0,0,0,919.406675354129,100.143201583286,893.232386408039,306.34073872162,2.36252857379345,90.9924988020611
KingstonNYHudsonNY,RichmondMetroVA,0,0,0,476.286921899369,0,79.8892032197307,0.863738400131712,0,0.191333257718266
KingstonNYHudsonNY,SpringfieldMAWorcesterMAPittsfieldMA,0,0,0,534.810229606076,537.371860274538,821.41293739045,241.531179615052,3.82476493502118,121.516399986846
KingstonNYHudsonNY,WashingtonDCMetro,0,0,0,79656.3723853812,14.176993064888,37491.3405521501,3095.15858319098,0.0483445919082674,857.779101696159
LancasterPA,AlbanySchenectadyTroyNY,0,0,0,2500.68602265378,0.400372805764555,584.428080301198,0,0,0
LancasterPA,AtlanticCityRestofNewJersey,0,0,0,7946.70857341578,3719.16070029268,10542.765754477,1252.20172133573,50.9098878538568,1206.0593690359
LancasterPA,BaltimoreMetro,0,0,0,1274.30372925019,716.255490455846,2706.03054184906,49.8858895165901,3.5513584883421,55.9831592240679
LancasterPA,BostonMetroManchesterNashuaNH,0,0,0,5765.18588516128,90.1757128679222,5324.66972384802,703.212938589462,0.000228173535401965,17.036254585106
LancasterPA,BridgeportStamfordNorwalkCT,0,0,0,416.563789542362,6.43871208236522,525.418429352025,9.12226352943168,0.00267249553871718,1.78050957366493
LancasterPA,HarrisburgPALancasterPA,0,0,0,24167.2639761016,14738.119929169,89189.6204911788,265.42112138269,32.5889273473448,260.845990785144
LancasterPA,HartfordWestEastCT,0,0,0,150.750408978512,313.886249076084,47853.2941172178,434.861088080764,0.000430422828223476,24.4455920274827
LancasterPA,KingstonNYHudsonNY,0,0,0,995.371302178812,0.283915986622318,296.184089536476,4.12961509900562,0.000115897917366057,1.25155371905189
LancasterPA,LancasterPA,0,0,0,9125.51295113793,6038.74392525112,26503.8783527724,485.254277771246,45.5653255425652,254.708727429709
LancasterPA,NewCastleDECecilMDSalemNJ,0,0,0,16041.3208269288,14216.9477636743,47505.4434573627,628.151680892135,64.1048034126295,456.852657060705
LancasterPA,NewHavenMilfordCTLitchfieldCT,0,0,0,53158.4414029626,3701.57260856037,40121.2628392761,408.321575863006,0.0557250072286972,55.4004673274627
LancasterPA,NewYorkCityNYWestchesterNYLongIsland,0,0,0,55911.2945147496,17942.0302854128,150442.212371581,5166.9833005209,24.124742399717,1040.5224705314
LancasterPA,NewarkNJNorthernNewJersey,0,0,0,13861.9979651739,9721.81898200095,38828.2485781786,925.218800456639,9.86475480284715,280.542241019674
LancasterPA,NorwichNewLondonCTWindhamCT,0,0,0,821.947853609169,90.4379011262274,3092.11217321882,416.366868649134,0.00041325785719989,29.7831252663548
LancasterPA,PhiladelphiaMetroReadingPA,0,0,0,121782.014712533,74968.1339354601,487256.591725949,8588.19522050535,619.684366941246,11061.445507459
LancasterPA,PoughkeepsieNewburgMiddletownNY,0,0,0,3483.847428613,26.0341428802225,7523.94304712022,157.073938954087,0.0166471120214598,29.0288892625323
LancasterPA,ProvidenceNewBedfordFallRiverRIMA,0,0,0,5300.83894694839,221.60635037786,8532.93588440132,1204.18649099343,0.000629958017854719,28.4701302382407
LancasterPA,RichmondMetroVA,0,0,0,-189617.907030233,346.062760922419,10744.2444720531,836.108029763786,0.000465220369159983,238.711154913368
LancasterPA,SpringfieldMAWorcesterMAPittsfieldMA,0,0,0,43.421676843305,42.7519932868175,-453.698905661361,31.7568105862689,0.000526514705788886,1.12667007151944
LancasterPA,WashingtonDCMetro,0,0,0,38836.3012124194,23830.1854947816,127935.153435242,5368.9616654852,121.282551592177,3982.6506107165
NewCastleDECecilMDSalemNJ,AlbanySchenectadyTroyNY,0,0,0,317.675001819124,0.040478824903214,59.0176201919144,0,0,0
NewCastleDECecilMDSalemNJ,AtlanticCityRestofNewJersey,0,0,0,35.615987201742,23.756420333085,39.0835451284354,1.35040142654814,0.244199066807491,2.56852779925684
NewCastleDECecilMDSalemNJ,BaltimoreMetro,0,0,0,73530.7151852141,51677.5891006207,197824.347700376,22075.9747387053,3676.59175336548,16959.2557991867
NewCastleDECecilMDSalemNJ,BostonMetroManchesterNashuaNH,0,0,0,12855.8838796159,2241.11857572511,26888.9378027462,16064.6971234489,497.933069118598,9110.88991099378
NewCastleDECecilMDSalemNJ,BridgeportStamfordNorwalkCT,0,0,0,584.701796590464,110.952771841946,1154.44479210627,1303.46306003801,16.6521889653422,495.570237646865
NewCastleDECecilMDSalemNJ,HarrisburgPALancasterPA,0,0,0,24576.1582627476,15324.1485233105,42864.8084092087,1098.45984775342,54.5036794072082,381.410483389804
NewCastleDECecilMDSalemNJ,HartfordWestEastCT,0,0,0,79.6722906179933,92.5196405924279,151.084121932204,226.020679006632,45.2564814308673,98.1417018844559
NewCastleDECecilMDSalemNJ,KingstonNYHudsonNY,0,0,0,747.080663587216,0.227028289500442,284.859612902001,0,0,0
NewCastleDECecilMDSalemNJ,LancasterPA,0,0,0,30948.2869179232,25048.2297149184,74963.9811965563,2534.16429111749,166.542488693223,1174.95568491102
NewCastleDECecilMDSalemNJ,NewHavenMilfordCTLitchfieldCT,0,0,0,1364.23133066942,25.9862717393251,813.62240601774,90.7769566073613,0.0496074962340318,10.9415309513639
NewCastleDECecilMDSalemNJ,NewYorkCityNYWestchesterNYLongIsland,0,0,0,15716.0258232257,6815.17739138457,47305.8394983907,28880.883473932,1758.32285898599,15739.263632207
NewCastleDECecilMDSalemNJ,NewarkNJNorthernNewJersey,0,0,0,13.8099405759389,6.31204729189677,11.4012058109482,0,0,0
NewCastleDECecilMDSalemNJ,NorwichNewLondonCTWindhamCT,0,0,0,2066.87264472907,444.940181941498,4066.19470060365,803.573289613921,22.4138560393411,452.039869945677
NewCastleDECecilMDSalemNJ,PhiladelphiaMetroReadingPA,0,0,0,2622.74855224516,1472.28506909678,8343.27210443287,639.154453443927,50.0906265569786,359.502417344683
NewCastleDECecilMDSalemNJ,ProvidenceNewBedfordFallRiverRIMA,0,0,0,1331.22662146724,353.531885338481,2444.24019329753,2020.43898571211,67.8013885260712,798.616735865029
NewCastleDECecilMDSalemNJ,RichmondMetroVA,0,0,0,3783.62228275905,1422.14117601094,7903.52477478327,648.095662015158,1.66632281957605,109.850518488109
NewCastleDECecilMDSalemNJ,SpringfieldMAWorcesterMAPittsfieldMA,0,0,0,2842.3378528946,672.092418879839,6254.36699016911,3061.92466511051,113.831338955486,2065.54421194526
NewCastleDECecilMDSalemNJ,WashingtonDCMetro,0,0,0,88910.323277396,68535.245988153,366271.787054393,70469.9253537383,14302.7000280139,61928.7397232855
NewHavenMilfordCTLitchfieldCT,AlbanySchenectadyTroyNY,0,0,0,70087.3405039482,45438.9052726706,145638.554130922,0,0,0
NewHavenMilfordCTLitchfieldCT,AtlanticCityRestofNewJersey,0,0,0,31134.5049272028,153.952472766578,11365.7128134353,212.52674343024,0.261736635628961,91.6606322455627
NewHavenMilfordCTLitchfieldCT,BaltimoreMetro,0,0,0,259554.958064924,5983.46078217508,465446.171568208,652.311593192592,12.2077176610505,1487.99754901212
NewHavenMilfordCTLitchfieldCT,BostonMetroManchesterNashuaNH,0,0,0,134092.015621732,288724.759122407,327757.720205287,469.820176857629,762.124909311956,981.467346424654
NewHavenMilfordCTLitchfieldCT,BridgeportStamfordNorwalkCT,0,0,0,178.956740353256,109.617445603232,171.503150348226,2.60990587908592,0.126308858925114,1.95735239569344
NewHavenMilfordCTLitchfieldCT,HarrisburgPALancasterPA,0,0,0,123599.532483294,1096.75223209718,102662.396656365,147.592040003106,0.017148342718766,24.4871859539173
NewHavenMilfordCTLitchfieldCT,HartfordWestEastCT,0,0,0,4544.42767783707,4850.14732885715,8203.93090024676,86.6140931355232,6.8611639483453,88.2992793704262
NewHavenMilfordCTLitchfieldCT,KingstonNYHudsonNY,0,0,0,35710.2896171412,26799.8484849837,95889.4932372285,13.8257861499268,1.342282025101,23.0286085132826
NewHavenMilfordCTLitchfieldCT,LancasterPA,0,0,0,115044.023709322,280.554943079361,118108.043346035,346.313608424552,0.011800368697385,43.6305984150532
NewHavenMilfordCTLitchfieldCT,NewCastleDECecilMDSalemNJ,0,0,0,6756.23727714273,163.03095623922,3335.00805931209,50.2768535832338,0.205485039080185,13.0963510504066
NewHavenMilfordCTLitchfieldCT,NewHavenMilfordCTLitchfieldCT,0,0,0,4702.86775717116,5604.01596316876,8595.03826881486,0.0102593905885744,0.0594347142841563,1.01861133661473
NewHavenMilfordCTLitchfieldCT,NewYorkCityNYWestchesterNYLongIsland,0,0,0,235053.998712907,47385.6550554161,447693.640224028,6464.08326225257,52.336258204072,3795.7568575501
NewHavenMilfordCTLitchfieldCT,NewarkNJNorthernNewJersey,339207.060382377,207485.08085083,468025.198416339,5288.01269243833,3003.33188569511,11637.9856710765,214.705161890104,3.2371621411879,109.53302304938
NewHavenMilfordCTLitchfieldCT,NorwichNewLondonCTWindhamCT,0,0,0,23613.3404535335,22142.9212579831,47513.1262116833,429.130207160268,44.7300670613333,704.865251032131
NewHavenMilfordCTLitchfieldCT,PhiladelphiaMetroReadingPA,0,0,0,236948.770197225,16690.1126157318,173339.162507255,406.492034113109,19.8050467898354,319.840481300679
NewHavenMilfordCTLitchfieldCT,PoughkeepsieNewburgMiddletownNY,0,0,0,1566.22257366473,414.130575287427,756.296901836926,3.42896612748042,0.0948110542555941,2.89491633742253
NewHavenMilfordCTLitchfieldCT,ProvidenceNewBedfordFallRiverRIMA,0,0,0,62361.8264850486,114024.745103283,86197.2836401187,198.05810314122,215.935262171299,141.95766773451
NewHavenMilfordCTLitchfieldCT,RichmondMetroVA,0,0,0,-109708.799478029,1529.40778849279,161958.339838729,32.516663203674,2.11054231229658e-06,3.78462172273617
NewHavenMilfordCTLitchfieldCT,SpringfieldMAWorcesterMAPittsfieldMA,0,0,0,26513.3259170163,50709.6667682911,33906.4770383326,116.01557754628,91.4286011353896,72.7298043033367
NewHavenMilfordCTLitchfieldCT,WashingtonDCMetro,0,0,0,213498.646364609,35661.4631777314,578715.499048203,1104.62843933811,280.091153391433,2865.47784303272
NewYorkCityNYWestchesterNYLongIsland,AlbanySchenectadyTroyNY,0,0,0,271143.323604704,107528.347400456,767439.677724798,0,0,0
NewYorkCityNYWestchesterNYLongIsland,AtlanticCityRestofNewJersey,165306.832253895,104188.479108218,585032.164006886,79365.7110297046,46698.5353454561,210862.742884294,197493.984393781,12805.7577950966,135166.529957778
NewYorkCityNYWestchesterNYLongIsland,BaltimoreMetro,0,0,0,325623.131126271,160147.966981157,1107486.08900849,348876.27825548,34307.8408920968,365550.921809914
NewYorkCityNYWestchesterNYLongIsland,BostonMetroManchesterNashuaNH,0,0,0,188543.75153116,70959.7704365801,1149280.54811578,821781.95096197,53360.0293135532,724524.50265128
NewYorkCityNYWestchesterNYLongIsland,BridgeportStamfordNorwalkCT,0,0,0,20444.2431532844,15716.8155634209,90682.7332432264,3245.01714548409,358.628664232293,2670.82776397443
NewYorkCityNYWestchesterNYLongIsland,HarrisburgPALancasterPA,0,0,0,93521.1706945735,15360.6101636405,214138.429225383,6736.87942416538,17.4483985104812,1329.30811900374
NewYorkCityNYWestchesterNYLongIsland,HartfordWestEastCT,0,0,0,33569.2453362564,15964.7097780306,186921.907991171,27759.423737959,2606.76055715527,24820.5152800348
NewYorkCityNYWestchesterNYLongIsland,KingstonNYHudsonNY,0,0,0,247912.135998707,166069.096873467,1215955.68311525,0,0,0
NewYorkCityNYWestchesterNYLongIsland,LancasterPA,0,0,0,90352.2402484127,27056.0869378624,245659.016363355,9819.79969620116,31.0615291954028,1588.13037124848
NewYorkCityNYWestchesterNYLongIsland,NewCastleDECecilMDSalemNJ,0,0,0,57410.1323206157,26231.1826364904,160040.082048411,89503.2889179686,5589.44810962322,52333.8004922321
NewYorkCityNYWestchesterNYLongIsland,NewHavenMilfordCTLitchfieldCT,0,0,0,119509.991498888,34969.0200753854,307910.541797023,14268.9399230239,169.073159522573,11233.3482163072
NewYorkCityNYWestchesterNYLongIsland,NewYorkCityNYWestchesterNYLongIsland,31636.7649768381,26337.420293952,123105.869059622,5006.86978324808,4057.00168160073,31931.9145066493,351.855507847562,58.9115445454105,325.992453247151
NewYorkCityNYWestchesterNYLongIsland,NewarkNJNorthernNewJersey,433261.234195838,360537.940776859,1749037.21315758,55509.7620552377,34331.8200623362,199793.271150983,9570.25823829486,862.536375361924,13300.4401478151
NewYorkCityNYWestchesterNYLongIsland,NorwichNewLondonCTWindhamCT,0,0,0,36812.8777456312,16744.4822867009,163575.116240708,23646.4828323653,1817.33508903697,19214.412453953
NewYorkCityNYWestchesterNYLongIsland,PhiladelphiaMetroReadingPA,0,0,0,858168.504062431,412838.222411048,3456959.36253427,410920.524330205,40560.315969271,401544.082209135
NewYorkCityNYWestchesterNYLongIsland,PoughkeepsieNewburgMiddletownNY,0,0,0,2512.86887744119,1726.76036217734,11547.7864492073,390.83792934203,39.7696639246008,711.846825025222
NewYorkCityNYWestchesterNYLongIsland,ProvidenceNewBedfordFallRiverRIMA,0,0,0,39843.87665118,19653.4886356864,196855.166617846,106233.34088897,8095.03249052953,92048.3830471084
NewYorkCityNYWestchesterNYLongIsland,RichmondMetroVA,0,0,0,220415.819651396,53582.0684245139,292874.651945754,0.661180654453731,0.000312235309960161,0.0934292388082279
NewYorkCityNYWestchesterNYLongIsland,SpringfieldMAWorcesterMAPittsfieldMA,0,0,0,64038.6613254971,38187.1268020592,209636.332628215,73757.2180736187,15919.4246390852,68276.3583575148
NewYorkCityNYWestchesterNYLongIsland,WashingtonDCMetro,0,0,0,1384932.9478843,559179.734755655,4231760.10956412,1955387.60290366,176819.186114417,1917164.92788054
NewarkNJNorthernNewJersey,AlbanySchenectadyTroyNY,0,0,0,37251.9983838986,11603.5670993748,84351.4437469241,0,0,0
NewarkNJNorthernNewJersey,AtlanticCityRestofNewJersey,0,0,0,29165.7586878804,21508.0724966452,49595.2912679015,31668.2962836465,3711.59527236369,26952.6845286325
NewarkNJNorthernNewJersey,BaltimoreMetro,0,0,0,122291.73157182,127417.941195842,321070.145657354,62443.440589408,15575.0628396735,76697.0113138585
NewarkNJNorthernNewJersey,BostonMetroManchesterNashuaNH,0,0,0,164768.138730768,13053.4411807192,745564.631391342,394922.586797104,7524.1873140089,389459.623521928
NewarkNJNorthernNewJersey,BridgeportStamfordNorwalkCT,0,0,0,2420.71207587257,1989.11701150938,7761.66447379434,718.018720613687,54.9819345095855,221.087006027338
NewarkNJNorthernNewJersey,HarrisburgPALancasterPA,0,0,0,6827.20025656434,3750.54975852311,11543.3382638582,306.728297359443,2.37262826759901,64.5064448731155
NewarkNJNorthernNewJersey,HartfordWestEastCT,0,0,0,11143.9662696475,4082.97263657694,35093.6708553453,8761.64891042224,564.510966746921,4337.16777953142
NewarkNJNorthernNewJersey,KingstonNYHudsonNY,0,0,0,68717.5287868,49632.3475301894,232513.742439601,280.110429423339,3.14445865012246,137.416304212732
NewarkNJNorthernNewJersey,LancasterPA,0,0,0,35682.8816008523,22573.5006631532,91960.466947569,2296.56187866824,19.1474763688539,489.552879459403
NewarkNJNorthernNewJersey,NewCastleDECecilMDSalemNJ,25209.4651052297,15337.1577960952,34406.0243120396,6253.32263555003,4921.1228002118,13180.3764519462,4681.94192561667,620.574544369915,3370.18338604331
NewarkNJNorthernNewJersey,NewHavenMilfordCTLitchfieldCT,0,0,0,24138.1749330692,6007.77547996021,33656.7042456659,2517.78637377104,21.494672810058,1103.20910180431
NewarkNJNorthernNewJersey,NewYorkCityNYWestchesterNYLongIsland,0,0,0,30002.3443657499,17035.6129264441,166488.975539142,5318.84866341721,488.094830372283,7020.05983878838
NewarkNJNorthernNewJersey,NewarkNJNorthernNewJersey,149190.11473812,121382.577675679,135629.576521072,14324.8183842292,11057.3467213405,26634.6335643424,1151.26113029605,143.33598832165,1786.69819468854
NewarkNJNorthernNewJersey,NorwichNewLondonCTWindhamCT,0,0,0,5524.03220953886,1564.84382685572,14522.4995177779,2787.47139373286,137.493394104576,1641.0229572139
NewarkNJNorthernNewJersey,PhiladelphiaMetroReadingPA,1084576.68605998,860387.07586921,3154417.98137294,176831.1374703,226454.259493219,1035862.36155211,61877.2554810288,13608.0073151922,88590.0051437143
NewarkNJNorthernNewJersey,PoughkeepsieNewburgMiddletownNY,0,0,0,86.9924158658609,128.761797293194,172.027065625219,54.7622558676243,3.86553849007033,34.4598381566669
NewarkNJNorthernNewJersey,ProvidenceNewBedfordFallRiverRIMA,0,0,0,38987.4220514682,4392.4772279879,107306.405762896,59536.4226861211,1446.14189552523,42214.9981087822
NewarkNJNorthernNewJersey,RichmondMetroVA,0,0,0,60513.9028995307,12290.6928096153,47469.9148546826,1001.38956003785,420.497867115184,4838.45790634221
NewarkNJNorthernNewJersey,SpringfieldMAWorcesterMAPittsfieldMA,0,0,0,41214.8874603876,10403.3830805367,96817.7948481767,37022.9253615201,2127.85050380499,32368.4207078297
NewarkNJNorthernNewJersey,WashingtonDCMetro,0,0,0,424265.5052603,299705.5611661,995017.527831816,357649.558882248,59249.7762163066,343148.672904577
NorwichNewLondonCTWindhamCT,AlbanySchenectadyTroyNY,0,0,0,2090.8085377045,204.088912586975,3742.11957440353,0,0,0
NorwichNewLondonCTWindhamCT,AtlanticCityRestofNewJersey,0,0,0,723.51058999922,264.863577771299,1680.5578693884,737.472723999319,24.7403188936548,403.450632748375
NorwichNewLondonCTWindhamCT,BaltimoreMetro,0,0,0,48953.0091945583,954.369365114087,12902.8356835176,7652.25395281233,61.5939630662944,1570.33063863663
NorwichNewLondonCTWindhamCT,BostonMetroManchesterNashuaNH,0,0,0,13819.578904036,6901.02204523032,74197.5386950691,1577.0537446095,185.930521446807,1520.67010784715
NorwichNewLondonCTWindhamCT,BridgeportStamfordNorwalkCT,0,0,0,51.4742340994233,63.2890512465706,162.512753946009,13.9023707031671,4.14316611309935,8.54794498941711
NorwichNewLondonCTWindhamCT,HarrisburgPALancasterPA,0,0,0,3067.00480335039,166.060534955135,6247.21590458888,417.982384997627,0.000370578629259511,36.4172919772429
NorwichNewLondonCTWindhamCT,HartfordWestEastCT,0,0,0,556.356895939108,343.047716983013,1997.91924131904,44.7346208702661,0.568505052246692,67.905852997736
NorwichNewLondonCTWindhamCT,KingstonNYHudsonNY,0,0,0,1897.28500887201,219.961477016116,5858.31498236533,3.13179748045032,0.0885524729113288,2.56714667157355
NorwichNewLondonCTWindhamCT,LancasterPA,0,0,0,4359.48809029453,381.656265330257,8040.67484969265,1005.22362827165,0.00110862522150548,71.2512021013965
NorwichNewLondonCTWindhamCT,NewCastleDECecilMDSalemNJ,0,0,0,1615.13320454517,393.014162751039,3775.9841717287,937.731758962451,24.0503864498214,453.191873484465
NorwichNewLondonCTWindhamCT,NewHavenMilfordCTLitchfieldCT,0,0,0,6422.20918283303,5677.77946309758,17615.2272420801,2851.39125534255,165.54705896699,4147.20025147084
NorwichNewLondonCTWindhamCT,NewYorkCityNYWestchesterNYLongIsland,0,0,0,24033.2865660241,9490.24711023595,145989.399331757,23116.1664501895,1493.22672840518,15459.6890711209
NorwichNewLondonCTWindhamCT,NewarkNJNorthernNewJersey,0,0,0,3897.6125997113,812.536244414267,12108.359597356,2693.79508479894,102.515134455442,1281.68446053522
NorwichNewLondonCTWindhamCT,NorwichNewLondonCTWindhamCT,0,0,0,0.0418533732722516,0.000560586070654916,35.3578020680965,0.00178430574836034,10.35797936847,0.00012955321084398
NorwichNewLondonCTWindhamCT,PhiladelphiaMetroReadingPA,0,0,0,7607.31947997684,3083.26052895833,25184.6036202882,2153.12889442504,140.134396629925,1438.28628499942
NorwichNewLondonCTWindhamCT,PoughkeepsieNewburgMiddletownNY,0,0,0,570.020736717503,279.582436474207,1007.43286515044,41.4633023459301,5.35357809125967,27.5997831165217
NorwichNewLondonCTWindhamCT,ProvidenceNewBedfordFallRiverRIMA,0,0,0,6962.82927935685,5008.47985508014,20627.6697888277,181.546140440083,27.5953115733335,268.607389809048
NorwichNewLondonCTWindhamCT,RichmondMetroVA,0,0,0,-2526.28128742259,420.920570542282,3897.49350394638,100.315451109172,2.29062103212762e-06,794.79534207817
NorwichNewLondonCTWindhamCT,SpringfieldMAWorcesterMAPittsfieldMA,0,0,0,2310.57831583271,1408.82932655573,6149.64917982538,249.655586434313,19.3640775245728,242.909354500487
NorwichNewLondonCTWindhamCT,WashingtonDCMetro,0,0,0,67551.1958372425,3009.58888414089,33411.0524287036,23395.1636862764,56.6967138595994,1816.10888775274
PhiladelphiaMetroReadingPA,AlbanySchenectadyTroyNY,0,0,0,169.423782741784,0.0978078539125216,149.54605188458,0,0,0
PhiladelphiaMetroReadingPA,AtlanticCityRestofNewJersey,0,0,0,3491.4539691572,1858.73893133866,6181.84418009668,433.313644040324,32.8833477443325,377.748393248192
